loan_id,loan_amount_x,first_payment_date_x,principal_interest_payment,interest_rate_x,loan_term_x,next_payment_due_date,payment_periods_made,current_balance,amortized_balance,golden_sachs,storgan_manley,smells_largo,bank_of_americans,pj_logan,state_code,county,conforming_loan_limit,loan_purpose,loan_amount_y,closing_date,first_payment_date_y,maturity_date,loan_term_y,principal_interest_pmt,interest_rate_y,property_value,total_loan_costs,origition_charges,other_loan_costs,occupancy_type,total_units,income_thousands,recurring_monthly_debt,median_fico_score,credit_score_type,aus_type,umbs_code,target_profit,file_at_custodian,umbs price,trade_margin,Target Profit,Trade Premium,points_and_fees,Total Loan Revenue,Gross Profit,Profit Margin,Winning Bid,Winner,actual trade premium,days_diff,payment_status
5024668,265000,2021-10-01,1137.36,0.031400000000000004,360,2021-10-01,0,265000.0,407521.8270179551,101.84625,101.78375,101.84625,101.84625,101.69,OR,Washington    ,1,3,265000,2021-09-02,2021-10-01,2051-09-01,360,1134.4,3.14,354658,7444.499999999999,4796.5,2647.999999999999,2,1,268,5807,720,2,0,2.5,13250.000000000011,2021-09-13 22:03:07.601,103.19,0.03190000000000004,13250.000000000011,8453.500000000011,4796.5,13250.000000000011,13250.000000000011,0.050000000000000044,0.03189999999999998,4,8453.499999999995,0,closed
5024673,175000,2021-10-01,959.64,0.02875,240,2021-11-01,1,174459.63083333333,228695.8346285853,101.40875,101.40875,101.40875,101.40875,101.3775,MD,Washington    ,1,3,175000,2021-09-14,2021-10-01,2041-09-01,240,957.34,2.875,255028,4267.0,3167.5,1099.5,2,1,97,2749,703,0,0,2.5,8750.000000000007,,103.19,0.03190000000000004,8750.000000000007,5582.500000000007,3167.5,8750.000000000007,8750.000000000007,0.050000000000000044,0.03189999999999998,4,5582.499999999996,31,active
5024676,395000,2021-10-01,1663.21,0.029900000000000003,360,2021-11-01,1,394320.9983333333,594422.4418965214,102.97125,103.03375,102.90875,102.90875,103.0025,CA,San Benito   ,1,3,395000,2021-09-14,2021-10-01,2051-09-01,360,1659.08,2.99,668472,8306.500000000002,7149.500000000002,1157.0,2,1,134,3350,703,1,0,2.5,19750.00000000002,,103.19,0.03190000000000004,19750.00000000002,12600.500000000016,7149.500000000002,19750.00000000002,19750.00000000002,0.050000000000000044,0.03189999999999998,4,12600.49999999999,31,active
5024679,105000,2021-10-01,724.61,0.029900000000000003,180,2021-10-01,0,105000.0,130136.13031451039,104.28375,104.28375,104.22125,104.2525,104.315,NC,Hoke    ,1,3,105000,2021-09-04,2021-10-01,2036-09-01,180,722.81,2.99,198114,3810.79,1900.5000000000005,1910.29,2,1,58,1837,746,1,1,2.5,5250.000000000005,2021-09-15 05:37:11.260,103.19,0.03190000000000004,5250.000000000005,3349.500000000004,1900.5000000000005,5250.000000000005,5250.000000000005,0.050000000000000044,0.04314999999999998,1,4530.749999999998,0,closed
5024681,265000,2021-10-01,1115.83,0.029900000000000003,360,2021-10-01,0,265000.0,399897.5959378627,102.6275,102.59625,102.53375,102.565,102.47125,NJ,Hudson    ,1,2,265000,2021-09-09,2021-10-01,2051-09-01,360,1113.05,2.99,331250,4796.5,4796.5,0.0,2,1,113,2260,768,2,0,2.5,13250.000000000011,,103.19,0.03190000000000004,13250.000000000011,8453.500000000011,4796.5,13250.000000000011,13250.000000000011,0.050000000000000044,0.03189999999999998,4,8453.499999999995,0,closed
5024683,255000,2021-10-01,1109.78,0.0325,360,2021-10-01,0,255000.0,397574.09302051296,104.07875,104.14125,104.07875,104.14125,103.9225,AZ,Maricopa    ,1,2,255000,2021-08-27,2021-10-01,2051-09-01,360,1106.78,3.25,365016,2699.000000000004,994.5000000000036,1704.4999999999998,2,1,89,3190,681,0,1,3.0,12750.000000000011,2021-09-06 21:52:55.276,104.61,0.04610000000000003,12750.000000000011,11755.500000000007,994.5000000000036,12750.000000000011,12750.000000000011,0.050000000000000044,0.046099999999999995,4,11755.499999999998,0,closed
5024684,305000,2021-10-01,1435.76,0.03375,324,2021-10-01,0,305000.0,463066.676330643,106.20375,106.20375,106.14125,106.1725,106.11,RI,Bristol    ,1,4,305000,2021-08-27,2021-10-01,2048-09-01,324,1431.73,3.375,406667,1769.0000000000036,1189.5000000000036,579.5,2,1,212,4064,787,0,1,3.0,15250.000000000013,2021-09-09 03:20:05.067,104.61,0.04610000000000003,15250.000000000013,14060.50000000001,1189.5000000000036,15250.000000000013,15250.000000000013,0.050000000000000044,0.062037499999999995,2,18921.4375,0,closed
5024689,155000,2021-10-01,830.83,0.02625,240,2021-10-01,0,155000.0,198874.52241234103,97.34875,97.34875,97.34875,97.34875,97.3175,NY,Erie    ,1,3,155000,2021-09-02,2021-10-01,2041-09-01,240,829.01,2.625,260024,8043.000000000021,7936.000000000021,107.0,2,1,80,2400,720,0,0,2.0,7750.000000000007,2021-09-15 20:04:39.556,99.88,-0.0012000000000000899,7750.000000000007,-186.00000000001393,7936.000000000021,7750.000000000007,7750.000000000007,0.050000000000000044,-0.0012000000000000454,4,-186.00000000000705,0,closed
5024693,185000,2021-10-01,778.98,0.029900000000000003,360,2021-10-01,0,185000.0,279175.3486495939,105.26375,105.26375,105.20125,105.2325,105.295,AZ,Maricopa    ,1,4,185000,2021-09-10,2021-10-01,2051-09-01,360,777.04,2.99,256375,2813.4999999999964,1535.4999999999964,1278.0,2,1,51,935,768,0,0,2.5,9250.00000000001,,104.17,0.04170000000000007,9250.00000000001,7714.500000000013,1535.4999999999964,9250.00000000001,9250.00000000001,0.05000000000000005,0.05295000000000002,1,9795.750000000004,0,closed
5024695,75000,2021-10-01,326.41,0.0325,360,2021-10-01,0,75000.0,116935.0319007602,102.235,102.26625,102.20375,102.2975,102.14125,NY,Monroe    ,1,4,75000,2021-08-28,2021-10-01,2051-09-01,360,325.53,3.25,138633,1873.500000000001,292.5000000000009,1581.0,2,1,39,1495,681,1,1,3.0,3750.000000000003,2021-09-06 13:20:47.277,104.61,0.04610000000000003,3750.000000000003,3457.5000000000023,292.5000000000009,3750.000000000003,3750.000000000003,0.050000000000000044,0.046099999999999995,4,3457.4999999999995,0,closed
5024700,545000,2021-10-01,2207.64,0.0269,360,2021-11-01,1,544014.0683333334,789353.4587660079,98.97375,99.03625,98.91125,98.9425,98.9425,CA,San Mateo   ,1,3,545000,2021-09-14,2021-10-01,2051-09-01,360,2202.7000000000003,2.69,1001839,28238.980000000072,27904.000000000073,334.98,2,1,120,4100,703,2,1,2.0,27250.000000000025,,99.88,-0.0012000000000000899,27250.000000000025,-654.000000000049,27904.000000000073,27250.000000000025,27250.000000000025,0.050000000000000044,-0.0012000000000000454,4,-654.0000000000248,31,active
5024704,135000,2021-11-01,587.53,0.0325,360,2021-11-01,0,135000.0,210480.19145447024,102.61,102.64125,102.64125,102.6725,102.45375,WV,Putnam    ,1,4,135000,2021-09-16,2021-11-01,2051-10-01,360,585.95,3.25,168750,2370.340000000003,526.5000000000027,1843.8400000000001,2,1,100,2417,689,2,0,3.0,6750.000000000006,,104.61,0.04610000000000003,6750.000000000006,6223.500000000004,526.5000000000027,6750.000000000006,6750.000000000006,0.050000000000000044,0.046099999999999995,4,6223.499999999999,0,closed
5024708,125000,2021-11-01,840.87,0.02625,180,2021-11-01,0,125000.0,151057.35847933052,98.9425,99.03625,98.91125,98.9425,98.84875,OH,Stark    ,1,3,125000,2021-09-16,2021-11-01,2036-10-01,180,839.03,2.625,189394,8762.300000000017,6400.000000000016,2362.3,2,1,70,1225,689,1,1,2.0,6250.0000000000055,,99.88,-0.0012000000000000899,6250.0000000000055,-150.00000000001123,6400.000000000016,6250.0000000000055,6250.0000000000055,0.050000000000000044,-0.0012000000000000454,4,-150.00000000000568,0,closed
5024711,155000,2021-10-01,652.66,0.029900000000000003,360,2021-10-01,0,155000.0,233904.05793427807,105.17,105.20125,105.07625,105.1075,105.07625,OR,Lane    ,1,4,155000,2021-09-06,2021-10-01,2051-09-01,360,651.03,2.99,277182,2117.4999999999964,1286.4999999999964,831.0,2,1,40,1200,746,1,1,2.5,7750.000000000007,2021-09-15 18:07:52.899,104.17,0.04170000000000007,7750.000000000007,6463.500000000011,1286.4999999999964,7750.000000000007,7750.000000000007,0.050000000000000044,0.05201250000000002,3,8061.937500000003,0,closed
5024716,305000,2021-10-01,1265.43,0.02875,360,2021-10-01,0,305000.0,453590.4457180091,100.44,100.47125,100.40875,100.5025,100.34625,OR,Multnomah    ,1,4,305000,2021-09-01,2021-10-01,2051-09-01,360,1262.4,2.875,456451,7350.0,5520.5,1829.5,2,1,96,1840,671,0,0,2.5,15250.000000000013,2021-09-13 19:33:03.543,103.19,0.03190000000000004,15250.000000000013,9729.500000000013,5520.5,15250.000000000013,15250.000000000013,0.050000000000000044,0.03189999999999998,4,9729.499999999993,0,closed
5024719,335000,2021-10-01,1481.03,0.03375,360,2021-10-01,0,335000.0,530473.2874920426,103.735,103.76625,103.64125,103.735,103.64125,TX,Collin    ,1,3,335000,2021-08-28,2021-10-01,2051-09-01,360,1476.87,3.375,449725,4861.100000000006,1306.5000000000055,3554.6000000000004,2,1,268,5807,787,2,0,3.0,16750.000000000015,2021-09-06 03:53:16.541,104.61,0.04610000000000003,16750.000000000015,15443.50000000001,1306.5000000000055,16750.000000000015,16750.000000000015,0.050000000000000044,0.046099999999999995,4,15443.499999999998,0,closed
5024724,585000,2021-10-01,2463.23,0.029900000000000003,360,2021-10-01,0,585000.0,882786.5850909383,102.95125,103.01375,102.95125,102.95125,102.795,CA,San Diego   ,1,4,585000,2021-09-02,2021-10-01,2051-09-01,360,2457.11,2.99,680154,6667.499999999985,4855.499999999985,1812.0,2,1,148,5427,720,2,1,2.5,29250.000000000025,2021-09-13 00:01:32.773,104.17,0.04170000000000007,29250.000000000025,24394.50000000004,4855.499999999985,29250.000000000025,29250.000000000025,0.050000000000000044,0.041700000000000015,4,24394.500000000007,0,closed
5024727,105000,2021-11-01,428.66,0.0275,360,2021-11-01,0,105000.0,153681.03316840148,101.2525,101.34625,101.28375,101.315,101.09625,OH,Ottawa    ,1,3,105000,2021-09-16,2021-11-01,2051-10-01,360,427.68,2.75,141035,3373.7000000000003,1900.5000000000005,1473.1999999999998,2,1,55,1742,689,1,1,2.5,5250.000000000005,,103.19,0.03190000000000004,5250.000000000005,3349.500000000004,1900.5000000000005,5250.000000000005,5250.000000000005,0.050000000000000044,0.03189999999999998,4,3349.4999999999977,0,closed
5024728,515000,2021-10-01,2001.57,0.02375,360,2021-10-01,0,515000.0,717997.1924125303,100.8175,100.78625,100.72375,100.755,100.72375,CA,Orange    ,1,4,515000,2021-09-13,2021-10-01,2051-09-01,360,1997.61,2.375,1000972,26368.00000000007,26368.00000000007,0.0,2,1,208,3987,768,2,1,2.0,25750.000000000022,,99.88,-0.0012000000000000899,25750.000000000022,-618.0000000000463,26368.00000000007,25750.000000000022,25750.000000000022,0.050000000000000044,0.008174999999999955,2,4210.124999999976,0,closed
5024729,455000,2021-11-01,1739.22,0.0225,360,2021-11-01,0,455000.0,624004.9639720515,101.47375,101.47375,101.41125,101.4425,101.38,CA,Ventura    ,1,2,455000,2021-09-16,2021-11-01,2051-10-01,360,1735.97,2.25,858491,27613.000000000065,23296.000000000062,4317.0,2,1,390,6825,730,1,1,2.0,22750.000000000022,,99.88,-0.0012000000000000899,22750.000000000022,-546.0000000000409,23296.000000000062,22750.000000000022,22750.000000000022,0.05000000000000005,0.014737499999999954,2,6705.562499999979,0,closed
5024734,485000,2021-10-01,3310.08,0.0199,168,2021-10-01,0,485000.0,555314.9226587596,94.45,94.48125,94.41875,94.5125,94.35625,CA,Contra Costa   ,1,4,485000,2021-09-01,2021-10-01,2035-09-01,168,3304.6000000000004,1.99,1333884,38427.00000000001,36617.50000000001,1809.5,2,1,251,4602,671,2,1,1.5,24250.000000000022,2021-09-09 13:00:32.258,97.45,-0.025499999999999967,24250.000000000022,-12367.499999999984,36617.50000000001,24250.000000000022,24250.000000000022,0.050000000000000044,-0.02549999999999997,4,-12367.499999999985,0,closed
5024736,165000,2021-11-01,1080.89,0.0225,180,2021-11-01,0,165000.0,194230.4308774422,97.505,97.53625,97.47375,97.5675,97.41125,FL,Orange    ,1,4,165000,2021-09-17,2021-11-01,2036-10-01,180,1078.87,2.25,294643,10621.94000000002,8448.000000000022,2173.9399999999996,2,1,122,3254,689,2,1,2.0,8250.000000000007,,99.88,-0.0012000000000000899,8250.000000000007,-198.00000000001484,8448.000000000022,8250.000000000007,8250.000000000007,0.050000000000000044,-0.0012000000000000454,4,-198.0000000000075,0,closed
5024738,395000,2021-10-01,1638.83,0.02875,360,2021-10-01,0,395000.0,587434.8088444598,104.38875,104.38875,104.32625,104.42,104.17,CO,Douglas    ,1,4,395000,2021-09-09,2021-10-01,2051-09-01,360,1634.91,2.875,574379,3278.499999999989,3278.499999999989,0.0,2,1,132,3520,738,2,0,2.5,19750.00000000002,2021-09-17 10:56:11.260,104.17,0.04170000000000007,19750.00000000002,16471.50000000003,3278.499999999989,19750.00000000002,19750.00000000002,0.050000000000000044,0.04420000000000002,0,17459.000000000007,0,closed
5024741,315000,2021-10-01,1306.92,0.02875,360,2021-10-01,0,315000.0,468462.4398961463,101.3775,101.47125,101.34625,101.44,101.15875,AL,Calhoun    ,1,3,315000,2021-08-30,2021-10-01,2051-09-01,360,1303.79,2.875,398735,7058.500000000002,5701.500000000002,1357.0,2,1,64,2027,681,0,1,2.5,15750.000000000015,2021-09-15 19:46:58.048,103.19,0.03190000000000004,15750.000000000015,10048.500000000013,5701.500000000002,15750.000000000015,15750.000000000015,0.050000000000000044,0.03189999999999998,4,10048.499999999993,0,closed
5024746,325000,2021-10-01,2129.03,0.0225,180,2021-10-01,0,325000.0,382575.85346427554,99.505,99.53625,99.41125,99.505,99.28625,CO,Archuleta    ,1,4,325000,2021-09-06,2021-10-01,2036-09-01,180,2125.05,2.25,850118,16640.000000000044,16640.000000000044,0.0,2,1,151,2895,746,1,1,2.0,16250.000000000015,2021-09-20 11:22:36.926,99.88,-0.0012000000000000899,16250.000000000015,-390.0000000000292,16640.000000000044,16250.000000000015,16250.000000000015,0.050000000000000044,-0.0012000000000000454,4,-390.0000000000148,0,closed
5024749,205000,2021-10-01,1331.03,0.02125,180,2021-10-01,0,205000.0,239201.85159562976,96.825,96.73125,96.79375,96.825,96.66875,TX,Denton    ,1,3,205000,2021-09-06,2021-10-01,2036-09-01,180,1328.68,2.125,358768,18141.490000000005,15477.500000000004,2663.99,2,1,119,2480,746,2,1,1.5,10250.00000000001,2021-09-15 23:20:54.266,97.45,-0.025499999999999967,10250.00000000001,-5227.499999999994,15477.500000000004,10250.000000000011,10250.000000000011,0.05000000000000005,-0.02549999999999997,4,-5227.499999999994,0,closed
5024750,245000,2021-10-01,1633.64,0.025,180,2021-10-01,0,245000.0,293501.48347893974,97.88,97.91125,97.84875,97.9425,97.78625,RI,Providence    ,1,3,245000,2021-09-02,2021-10-01,2036-09-01,180,1630.24,2.5,360666,14070.000000000033,12544.000000000033,1526.0000000000005,2,1,88,3227,671,0,1,2.0,12250.000000000011,2021-09-15 18:49:12.414,99.88,-0.0012000000000000899,12250.000000000011,-294.000000000022,12544.000000000033,12250.000000000011,12250.000000000011,0.050000000000000044,-0.0012000000000000454,4,-294.00000000001114,0,closed
5024753,155000,2021-10-01,1024.43,0.02375,180,2021-10-01,0,155000.0,184067.51357493407,98.8175,98.78625,98.78625,98.8175,98.78625,DE,New Castle   ,1,4,155000,2021-09-02,2021-10-01,2036-09-01,180,1022.41,2.375,267242,8791.400000000021,7936.000000000021,855.4000000000001,2,1,67,1787,757,2,1,2.0,7750.000000000007,2021-09-10 01:14:29.920,99.88,-0.0012000000000000899,7750.000000000007,-186.00000000001393,7936.000000000021,7750.000000000007,7750.000000000007,0.050000000000000044,-0.0012000000000000454,4,-186.00000000000705,0,closed
5024757,265000,2021-10-01,1188.84,0.025,300,2021-10-01,0,265000.0,355536.0889033165,98.005,98.03625,97.97375,98.0675,97.78625,NC,Wake    ,1,4,265000,2021-08-31,2021-10-01,2046-09-01,300,1186.37,2.5,360104,14724.240000000034,13568.000000000035,1156.24,2,1,128,3200,681,1,1,2.0,13250.000000000011,2021-09-10 18:56:49.725,99.88,-0.0012000000000000899,13250.000000000011,-318.0000000000238,13568.000000000035,13250.000000000011,13250.000000000011,0.050000000000000044,-0.0012000000000000454,4,-318.00000000001205,0,closed
5024758,125000,2021-11-01,580.01,0.0325,324,2021-11-01,0,125000.0,187098.6106887289,101.985,102.07875,101.95375,102.01625,101.95375,MI,Macomb    ,1,3,125000,2021-09-17,2021-11-01,2048-10-01,324,578.45,3.25,180012,1620.7500000000018,487.5000000000018,1133.25,2,1,37,1049,686,0,1,3.0,6250.0000000000055,,104.61,0.04610000000000003,6250.0000000000055,5762.500000000004,487.5000000000018,6250.0000000000055,6250.0000000000055,0.050000000000000044,0.046099999999999995,4,5762.499999999999,0,closed
5024763,185000,2021-10-01,778.98,0.029900000000000003,360,2021-11-01,1,184681.97833333333,278403.3247687016,103.01375,103.01375,102.95125,103.01375,102.795,WA,Yakima    ,1,3,185000,2021-09-14,2021-10-01,2051-09-01,360,777.04,2.99,308334,1684.9999999999964,1535.4999999999964,149.5,2,1,100,2667,703,2,1,2.5,9250.00000000001,,104.17,0.04170000000000007,9250.00000000001,7714.500000000013,1535.4999999999964,9250.00000000001,9250.00000000001,0.05000000000000005,0.041700000000000015,4,7714.500000000003,31,active
5024766,375000,2021-10-01,1555.85,0.02875,360,2021-10-01,0,375000.0,557690.8204881854,100.94,101.03375,100.90875,100.97125,100.90875,CO,Arapahoe    ,1,4,375000,2021-08-25,2021-10-01,2051-09-01,360,1552.1299999999999,2.875,425557,8907.600000000002,6787.500000000004,2120.0999999999995,2,1,78,2860,687,0,0,2.5,18750.00000000002,2021-09-06 08:21:54.174,103.19,0.03190000000000004,18750.00000000002,11962.500000000015,6787.500000000004,18750.00000000002,18750.00000000002,0.05000000000000005,0.03189999999999998,4,11962.49999999999,0,closed
5024768,145000,2021-10-01,975.4,0.02625,180,2021-10-01,0,145000.0,175224.88311003958,103.9675,103.93625,103.87375,103.905,103.87375,WI,Price    ,1,3,145000,2021-09-10,2021-10-01,2036-09-01,180,973.28,2.625,181250,3939.330000000007,2856.5000000000073,1082.83,2,1,36,1230,738,1,1,2.0,7250.000000000006,,103.03,0.030299999999999994,7250.000000000006,4393.499999999999,2856.5000000000073,7250.000000000006,7250.000000000006,0.050000000000000044,0.03967500000000001,2,5752.875000000001,0,closed
5024770,255000,2021-11-01,1351.26,0.025,240,2021-11-01,0,255000.0,323489.6323181968,102.4675,102.43625,102.43625,102.4675,102.37375,MA,Essex    ,1,4,255000,2021-09-17,2021-11-01,2041-10-01,240,1348.45,2.5,506053,6540.250000000013,5023.500000000013,1516.75,2,1,203,2200,689,1,1,2.0,12750.000000000011,,103.03,0.030299999999999994,12750.000000000011,7726.499999999998,5023.500000000013,12750.000000000011,12750.000000000011,0.050000000000000044,0.03030000000000001,4,7726.500000000003,0,closed
5024773,435000,2021-10-01,1893.15,0.0325,360,2021-10-01,0,435000.0,678213.1541402658,103.45375,103.45375,103.39125,103.45375,103.235,NC,Wake    ,1,3,435000,2021-09-02,2021-10-01,2051-09-01,360,1888.04,3.25,557693,3905.620000000004,1696.5000000000036,2209.12,2,1,156,2730,709,1,1,3.0,21750.00000000002,2021-09-20 06:31:44.237,104.61,0.04610000000000003,21750.00000000002,20053.500000000015,1696.5000000000036,21750.00000000002,21750.00000000002,0.050000000000000044,0.046099999999999995,4,20053.499999999996,0,closed
5024777,135000,2021-10-01,568.44,0.029900000000000003,360,2021-10-01,0,135000.0,203720.8082189211,102.1275,102.09625,102.03375,102.065,102.09625,WA,Yakima    ,1,3,135000,2021-09-02,2021-10-01,2051-09-01,360,567.03,2.99,253094,3223.900000000001,2443.500000000001,780.4000000000001,2,1,101,842,757,2,1,2.5,6750.000000000006,2021-09-13 12:37:37.432,103.19,0.03190000000000004,6750.000000000006,4306.5000000000055,2443.500000000001,6750.000000000006,6750.000000000006,0.050000000000000044,0.03189999999999998,4,4306.499999999997,0,closed
5024782,105000,2021-10-01,456.97,0.0325,360,2021-10-01,0,105000.0,163707.61167761523,104.235,104.26625,104.14125,104.235,104.01625,OH,Greene    ,1,3,105000,2021-09-02,2021-10-01,2051-09-01,360,455.74,3.25,262500,1976.2000000000016,409.5000000000018,1566.6999999999998,2,1,45,1350,725,2,0,3.0,5250.000000000005,2021-09-15 20:55:52.388,104.61,0.04610000000000003,5250.000000000005,4840.500000000003,409.5000000000018,5250.000000000005,5250.000000000005,0.050000000000000044,0.046099999999999995,4,4840.499999999999,0,closed
5024785,325000,2021-10-01,1359.72,0.0294,360,2021-10-01,0,325000.0,487340.8975002364,103.295,103.32625,103.20125,103.295,103.20125,GA,Cobb    ,1,2,325000,2021-09-07,2021-10-01,2051-09-01,360,1356.4,2.94,406250,3512.4899999999907,2697.499999999991,814.99,0,1,133,2993,746,2,1,2.5,16250.000000000015,2021-09-15 18:25:46.297,104.17,0.04170000000000007,16250.000000000015,13552.500000000024,2697.499999999991,16250.000000000015,16250.000000000015,0.050000000000000044,0.041700000000000015,4,13552.500000000005,0,closed
5024789,215000,2021-11-01,1446.29,0.02625,180,2021-11-01,0,215000.0,259817.50686202495,98.755,98.84875,98.72375,98.78625,98.59875,GA,Fulton    ,1,4,215000,2021-09-15,2021-11-01,2036-10-01,180,1443.1299999999999,2.625,320896,12356.50000000003,11008.00000000003,1348.5,2,1,100,2750,690,2,1,2.0,10750.00000000001,,99.88,-0.0012000000000000899,10750.00000000001,-258.0000000000193,11008.00000000003,10750.00000000001,10750.00000000001,0.050000000000000044,-0.0012000000000000454,4,-258.0000000000098,0,closed
